#timestamp wx wy wz
1578481025.812500 0.013167 0.005370 0.004505
1578481025.815000 0.012445 0.005777 -0.001465
1578481025.817500 0.009803 -0.000399 -0.004596
1578481025.820000 0.014573 -0.000742 0.001228
1578481025.822500 0.011124 0.001317 -0.000617
1578481025.825000 0.007831 -0.003214 -0.001660
1578481025.827500 0.010945 0.005716 0.000253
1578481025.830000 0.012985 0.003946 -0.002599
1578481025.832500 0.008509 0.002320 -0.000483
1578481025.835000 0.008407 0.004257 -0.002593
1578481025.837500 0.008264 0.010350 -0.001284
1578481025.840000 0.005192 0.003894 0.000538
1578481025.842500 0.003770 0.001225 -0.003573
1578481025.845000 0.007443 0.001892 0.000985
1578481025.847500 0.000355 0.004427 -0.003709
1578481025.850000 -0.000516 0.005130 -0.000152
1578481025.852500 -0.009957 0.003323 0.005923
1578481025.855000 -0.008523 -0.000942 0.004795
1578481025.857500 -0.012200 0.002284 -0.000548
1578481025.860000 -0.018664 -0.002180 -0.000633
1578481025.862500 -0.015284 -0.002913 0.001775
1578481025.865000 -0.018089 -0.002041 0.001337
1578481025.867500 -0.015916 -0.004067 -0.002153
1578481025.870000 -0.020397 -0.004622 0.001104
1578481025.872500 -0.024614 -0.006244 0.003795
1578481025.875000 -0.023335 -0.001924 0.001803
1578481025.877500 -0.026502 -0.002192 0.000355
1578481025.880000 -0.026841 0.003600 0.002357
1578481025.882500 -0.026311 0.000748 -0.002709
1578481025.885000 -0.025651 -0.000550 0.001541
1578481025.887500 -0.018731 0.002666 0.000679
1578481025.890000 -0.022709 0.001198 -0.001144
1578481025.892500 -0.020279 -0.003797 0.002560
1578481025.895000 -0.020008 0.003351 -0.000013
1578481025.897500 -0.015548 0.000581 -0.001477
1578481025.900000 -0.015996 0.002791 0.001502
1578481025.902500 -0.019479 0.006163 -0.000729
1578481025.905000 -0.020644 0.003585 -0.001410
1578481025.907500 -0.014997 -0.001353 0.000882
1578481025.910000 -0.015682 0.001280 -0.001292
1578481025.912500 -0.012964 0.002106 0.001106
1578481025.915000 -0.013746 0.003482 -0.000612
1578481025.917500 -0.010839 -0.004800 -0.000449
1578481025.920000 -0.009333 0.001948 0.005229
1578481025.922500 -0.009763 -0.000098 -0.000857
1578481025.925000 -0.011393 -0.000466 0.001691
1578481025.927500 -0.004213 -0.002168 -0.000353
1578481025.930000 -0.008233 0.004745 0.000894
1578481025.932500 -0.006512 0.002034 -0.002535
1578481025.935000 -0.005192 0.004213 0.004248
1578481025.937500 -0.003061 0.000250 0.002673
1578481025.940000 -0.001714 0.003950 0.001831
1578481025.942500 0.003305 0.002810 -0.000280
1578481025.945000 0.009046 0.000644 0.003207
1578481025.947500 0.002767 0.003687 -0.002252
1578481025.950000 0.009002 -0.000757 0.000420
1578481025.952500 0.010024 0.004913 0.003499
1578481025.955000 0.008956 0.006978 0.001846
1578481025.957500 0.010872 0.004952 -0.002411
1578481025.960000 0.007991 0.006898 -0.001711
1578481025.962500 0.009434 0.003828 -0.001319
1578481025.965000 0.010994 0.001068 -0.000037
1578481025.967500 0.016266 0.005366 0.003225
1578481025.970000 0.016169 -0.000912 0.003831
1578481025.972500 0.014836 -0.003226 -0.005876
1578481025.975000 0.010869 -0.001560 0.002451
1578481025.977500 0.017196 -0.002061 0.000848
1578481025.980000 0.019333 0.002845 -0.000204
1578481025.982500 0.012015 0.001381 -0.000300
1578481025.985000 0.020567 0.004210 -0.003766
1578481025.987500 0.021572 0.004971 -0.001743
1578481025.990000 0.021617 0.002736 0.002843
1578481025.992500 0.014615 0.004657 -0.000195
1578481025.995000 0.011010 0.005417 0.002415
1578481025.997500 0.009449 0.002752 -0.001889
1578481026.000000 0.014451 0.000399 0.003120
1578481026.002500 0.023721 0.002551 0.002638
1578481026.005000 0.012001 0.007245 0.003479
1578481026.007500 0.010625 0.005525 0.000386
1578481026.010000 0.012167 0.003204 -0.000748
1578481026.012500 0.006123 0.000343 -0.005095
1578481026.015000 0.000839 -0.002857 -0.005004
1578481026.017500 0.003897 0.000736 -0.002748
1578481026.020000 0.002022 -0.004208 0.000523
1578481026.022500 -0.002313 0.006840 0.001240
1578481026.025000 -0.008170 0.000356 0.001179
1578481026.027500 -0.002347 0.001681 0.001912
1578481026.030000 -0.008681 0.000605 0.001612
1578481026.032500 -0.016071 -0.001213 0.002971
1578481026.035000 -0.010839 -0.004223 0.001001
1578481026.037500 -0.012289 -0.000772 0.001116
1578481026.040000 -0.016135 -0.001667 -0.000449
1578481026.042500 -0.020280 -0.000265 -0.005588
1578481026.045000 -0.019149 -0.003552 0.000906
1578481026.047500 -0.022452 0.000370 -0.003484
1578481026.050000 -0.022282 -0.000417 0.001158
1578481026.052500 -0.025441 -0.005071 0.000934
1578481026.055000 -0.019781 0.001539 0.003104
1578481026.057500 -0.026573 -0.002247 0.002003
1578481026.060000 -0.029610 0.001456 0.001608
1578481026.062500 -0.023864 -0.001565 -0.000875
1578481026.065000 -0.025423 -0.003760 -0.001043
1578481026.067500 -0.024495 0.001435 -0.004564
1578481026.070000 -0.024609 0.005531 -0.000775
1578481026.072500 -0.012356 -0.005181 -0.000253
1578481026.075000 -0.010109 0.003314 0.002684
1578481026.077500 -0.008482 0.003412 -0.000875
1578481026.080000 -0.012876 0.001544 0.002326
1578481026.082500 -0.006804 -0.002331 0.003591
1578481026.085000 -0.003129 -0.003520 0.002183
1578481026.087500 -0.001919 -0.000982 -0.005585
1578481026.090000 -0.000311 0.003192 0.000745
1578481026.092500 0.004046 -0.000389 -0.000450
1578481026.095000 0.007258 0.000753 -0.000663
1578481026.097500 0.013526 0.000055 -0.002392
1578481026.100000 0.011683 -0.002395 -0.001863
1578481026.102500 0.014177 0.001398 0.002617
1578481026.105000 0.015514 -0.000180 -0.000495
1578481026.107500 0.015926 -0.002040 0.003713
1578481026.110000 0.013737 0.004166 0.001904
1578481026.112500 0.016314 0.001526 0.001024
1578481026.115000 0.018431 0.011805 -0.003037
1578481026.117500 0.016445 0.005211 -0.001541
1578481026.120000 0.019231 0.004961 -0.002751
1578481026.122500 0.021446 0.009482 -0.003862
1578481026.125000 0.017868 0.003783 -0.000073
1578481026.127500 0.015229 0.007024 -0.001797
1578481026.130000 0.007492 0.002943 -0.000358
1578481026.132500 0.010927 0.005834 -0.001970
1578481026.135000 0.002252 0.004928 -0.005047
1578481026.137500 0.005451 0.003627 -0.001620
1578481026.140000 -0.003408 0.003572 0.002030
1578481026.142500 0.002018 0.000049 -0.001024
1578481026.145000 -0.005402 0.001886 0.003818
1578481026.147500 -0.000843 0.006093 0.002763
1578481026.150000 -0.007306 0.002435 0.002998
1578481026.152500 -0.013097 0.001048 0.003596
1578481026.155000 -0.017048 0.000910 0.002207
1578481026.157500 -0.018692 0.003637 -0.004019
1578481026.160000 -0.016974 -0.001189 -0.003818
1578481026.162500 -0.014792 -0.002037 0.000817
1578481026.165000 -0.021118 0.001089 0.000818
1578481026.167500 -0.020528 -0.000873 -0.003044
1578481026.170000 -0.020725 -0.003226 0.003764
1578481026.172500 -0.023144 -0.002992 0.001359
1578481026.175000 -0.022125 -0.002164 0.003956
1578481026.177500 -0.017598 0.000609 0.005075
1578481026.180000 -0.020431 0.001261 -0.002167
1578481026.182500 -0.016844 -0.001191 -0.003248
1578481026.185000 -0.020115 -0.002222 0.003374
1578481026.187500 -0.014892 -0.000471 0.000112
1578481026.190000 -0.015765 -0.001621 -0.002104
1578481026.192500 -0.010318 -0.005999 -0.001588
1578481026.195000 -0.007549 -0.000413 -0.002070
1578481026.197500 -0.005408 -0.000103 -0.003605
1578481026.200000 -0.006275 -0.000994 -0.004604
1578481026.202500 -0.005144 0.000864 0.001979
1578481026.205000 -0.003339 -0.001150 0.000973
1578481026.207500 -0.002207 -0.000693 0.002423
1578481026.210000 0.000446 0.002424 -0.001733
1578481026.212500 0.005597 0.001867 -0.002247
1578481026.215000 0.002943 0.001431 -0.001599
1578481026.217500 0.006793 -0.002727 -0.004572
1578481026.220000 0.003056 0.001931 -0.001734
1578481026.222500 0.008640 0.001493 -0.001816
1578481026.225000 0.002122 0.002065 0.000048
1578481026.227500 0.002135 0.000978 -0.001851
1578481026.230000 0.004022 0.001803 -0.000973
1578481026.232500 0.001779 -0.000507 0.001581
1578481026.235000 0.001341 0.002795 -0.003318
1578481026.237500 -0.003713 0.006005 -0.001161
1578481026.240000 0.002927 0.002369 -0.002496
1578481026.242500 0.001742 0.001816 0.001512
1578481026.245000 -0.002183 0.001486 -0.000189
1578481026.247500 0.000277 0.000906 -0.003880
1578481026.250000 0.002411 -0.000200 0.001007
1578481026.252500 -0.010446 -0.002581 0.005259
1578481026.255000 -0.003643 0.001477 -0.001837
1578481026.257500 -0.012735 0.003843 -0.002836
1578481026.260000 -0.009045 -0.002174 -0.002567
1578481026.262500 -0.007498 0.001299 0.000839
1578481026.265000 -0.008667 0.002675 -0.000052
1578481026.267500 -0.006662 0.004494 -0.000447
1578481026.270000 -0.004546 0.002421 -0.000888
1578481026.272500 -0.008005 -0.004306 -0.003003
1578481026.275000 -0.005628 -0.004356 0.000998
1578481026.277500 -0.000542 0.004092 0.004935
1578481026.280000 0.000912 -0.001191 0.003499
1578481026.282500 -0.003624 0.000291 -0.001317
1578481026.285000 -0.003129 0.004740 -0.001670
1578481026.287500 -0.001153 0.004248 -0.001411
1578481026.290000 0.000890 0.003116 -0.002173
1578481026.292500 0.003594 0.004250 -0.002697
1578481026.295000 0.003159 -0.000782 -0.003876
1578481026.297500 0.011505 0.000694 0.000976
1578481026.300000 0.007823 0.006972 0.000700
1578481026.302500 0.004390 0.002098 -0.004789
1578481026.305000 0.001206 0.000562 0.001837
1578481026.307500 0.010087 0.003470 0.003190
1578481026.310000 0.007008 0.001459 0.003339
1578481026.312500 -0.000703 0.000560 0.002286
1578481026.315000 0.007766 0.001071 0.000039
1578481026.317500 0.004576 0.002959 0.003023
1578481026.320000 0.001957 -0.000452 -0.000894
1578481026.322500 -0.001936 0.006326 -0.000094
1578481026.325000 0.000297 0.001176 -0.000641
1578481026.327500 -0.003172 -0.003344 0.001241
1578481026.330000 -0.007568 0.002550 -0.000177
1578481026.332500 -0.006138 -0.001284 -0.000735
1578481026.335000 -0.012153 0.003742 0.000271
1578481026.337500 -0.014906 0.000843 0.000168
1578481026.340000 -0.011107 -0.003748 -0.002545
1578481026.342500 -0.012800 0.000295 0.002702
1578481026.345000 -0.019053 0.002654 -0.001286
1578481026.347500 -0.016780 -0.000276 0.002851
1578481026.350000 -0.017254 -0.002615 0.000960
1578481026.352500 -0.017357 0.001343 0.001262
1578481026.355000 -0.021282 0.000347 0.003372
1578481026.357500 -0.018995 -0.000538 0.001018
1578481026.360000 -0.020672 0.000834 -0.000195
1578481026.362500 -0.015846 0.000462 0.000556
1578481026.365000 -0.019702 0.003466 -0.001861
1578481026.367500 -0.017817 0.001048 0.003733
1578481026.370000 -0.016579 -0.001411 0.001709
1578481026.372500 -0.014819 -0.001296 -0.000583
1578481026.375000 -0.009815 -0.000021 0.001998
1578481026.377500 -0.011283 0.004286 -0.002268
1578481026.380000 -0.008236 0.000046 0.001296
1578481026.382500 -0.008033 -0.000265 0.002825
1578481026.385000 0.001143 0.003324 0.001313
1578481026.387500 -0.002500 0.000276 -0.004062
1578481026.390000 0.000723 0.005499 -0.002946
1578481026.392500 -0.001022 -0.000075 0.000767
1578481026.395000 0.003855 0.000073 0.002469
1578481026.397500 0.011435 0.000122 -0.000925
1578481026.400000 0.009337 0.002508 -0.000358
1578481026.402500 0.010514 0.003818 -0.001769
1578481026.405000 0.011818 0.006466 0.000504
1578481026.407500 0.021213 -0.000106 0.000697
1578481026.410000 0.014958 0.002393 -0.000568
1578481026.412500 0.015201 0.003253 -0.003998
1578481026.415000 0.013819 0.006777 -0.002807
1578481026.417500 0.013603 0.004071 -0.002985
1578481026.420000 0.020355 0.002857 0.002845
1578481026.422500 0.020967 0.006767 -0.006643
1578481026.425000 0.014196 0.004470 0.001520
1578481026.427500 0.008678 0.003742 -0.003856
1578481026.430000 0.006045 0.001979 -0.004347
1578481026.432500 0.005578 0.000438 0.001375
1578481026.435000 0.002955 0.001743 -0.001031
1578481026.437500 0.001051 0.001250 0.000498
1578481026.440000 -0.003915 -0.001144 0.000776
1578481026.442500 -0.006664 -0.002885 0.004733
1578481026.445000 -0.007534 0.000298 0.002626
1578481026.447500 -0.013232 -0.000733 -0.000654
1578481026.450000 -0.015140 -0.004816 -0.001384
1578481026.452500 -0.018926 0.000848 0.002536
1578481026.455000 -0.029595 0.000307 -0.001051
1578481026.457500 -0.028613 -0.001897 -0.003389
1578481026.460000 -0.032032 -0.002205 -0.002368
1578481026.462500 -0.031064 -0.007404 0.000261
1578481026.465000 -0.037201 -0.003521 0.000452
1578481026.467500 -0.030930 -0.003691 0.001068
1578481026.470000 -0.024709 -0.004523 -0.001615
1578481026.472500 -0.034231 -0.008745 -0.003530
1578481026.475000 -0.031455 -0.006285 -0.000440
1578481026.477500 -0.035013 -0.005285 -0.000812
1578481026.480000 -0.031245 -0.008097 0.000204
1578481026.482500 -0.033215 -0.002895 -0.000708
1578481026.485000 -0.028221 -0.002180 0.002256
1578481026.487500 -0.027265 -0.002554 0.001810
1578481026.490000 -0.026056 0.000940 -0.001389
1578481026.492500 -0.019076 0.000395 -0.000450
1578481026.495000 -0.018565 0.003709 -0.003007
1578481026.497500 -0.019668 0.002295 0.002022
1578481026.500000 -0.013693 0.001602 0.000483
1578481026.502500 -0.016363 -0.002058 -0.000826
1578481026.505000 -0.010198 0.000076 -0.002888
1578481026.507500 -0.004506 0.005694 -0.000016
1578481026.510000 -0.007401 -0.001483 -0.001882
1578481026.512500 -0.002314 -0.002162 -0.001507
1578481026.515000 -0.003122 0.000083 -0.004886
1578481026.517500 0.002809 0.002432 -0.001603
1578481026.520000 0.007257 -0.002764 0.001009
1578481026.522500 0.008823 0.003980 0.003758
1578481026.525000 0.007497 0.004029 0.002748
1578481026.527500 0.009854 0.002052 -0.002962
1578481026.530000 0.010099 0.000410 0.006571
1578481026.532500 0.015289 -0.000529 0.004841
1578481026.535000 0.018573 -0.001122 -0.001131
1578481026.537500 0.017852 0.000001 -0.002471
1578481026.540000 0.017431 0.003158 0.000247
1578481026.542500 0.016910 -0.000320 -0.003542
1578481026.545000 0.018276 0.001562 -0.004067
1578481026.547500 0.019118 0.000128 -0.002283
1578481026.550000 0.016233 0.006568 -0.006369
1578481026.552500 0.014861 0.007020 -0.002559
1578481026.555000 0.019047 0.006683 0.002128
1578481026.557500 0.014436 0.000939 -0.000559
1578481026.560000 0.010560 0.005201 -0.002539
1578481026.562500 0.016144 0.009163 -0.003210
1578481026.565000 0.020461 0.004350 -0.000720
1578481026.567500 0.012600 0.004706 -0.001463
1578481026.570000 0.017767 0.006525 -0.002946
1578481026.572500 0.017945 0.002781 -0.000139
1578481026.575000 0.013028 0.002320 -0.000945
1578481026.577500 0.014494 -0.003086 -0.001808
1578481026.580000 0.009978 0.006849 0.000122
1578481026.582500 0.011773 0.002341 0.003061
1578481026.585000 0.007431 -0.001517 -0.001414
1578481026.587500 0.011046 0.003091 0.002113
1578481026.590000 0.008537 0.005388 -0.002784
1578481026.592500 0.006868 0.003530 0.002751
1578481026.595000 -0.000681 0.003874 -0.000338
1578481026.597500 0.000407 0.003912 0.004929
1578481026.600000 -0.000475 0.007775 0.000913
1578481026.602500 0.000723 0.003758 0.000356
1578481026.605000 -0.004153 -0.001034 -0.001122
1578481026.607500 -0.014277 0.003183 0.002441
1578481026.610000 -0.009593 0.006369 -0.001277
1578481026.612500 -0.014225 -0.001101 -0.000016
1578481026.615000 -0.019866 -0.001308 -0.002475
1578481026.617500 -0.020072 -0.008644 0.000741
1578481026.620000 -0.022939 -0.006804 0.004238
1578481026.622500 -0.026552 -0.002894 -0.002064
1578481026.625000 -0.030631 -0.005341 -0.000575
1578481026.627500 -0.033441 -0.003196 0.001965
1578481026.630000 -0.035611 -0.005704 0.003573
1578481026.632500 -0.037056 -0.003377 0.003685
1578481026.635000 -0.034757 -0.005212 0.000511
1578481026.637500 -0.039071 -0.001022 -0.001021
1578481026.640000 -0.042270 -0.006023 0.003658
1578481026.642500 -0.039499 -0.005639 0.003895
1578481026.645000 -0.043780 0.001450 0.003998
1578481026.647500 -0.037467 0.001234 -0.002494
1578481026.650000 -0.043233 0.005595 -0.007190
1578481026.652500 -0.042972 0.002146 -0.005521
1578481026.655000 -0.039855 0.001368 -0.000325
1578481026.657500 -0.041983 0.005597 0.004162
1578481026.660000 -0.046906 0.003634 0.002541
1578481026.662500 -0.040533 -0.001782 0.009467
1578481026.665000 -0.037983 0.000221 0.007926
1578481026.667500 -0.035031 -0.003488 0.006476
1578481026.670000 -0.028060 -0.006111 -0.004075
1578481026.672500 -0.028844 -0.002380 -0.011902
1578481026.675000 -0.025709 -0.002129 -0.011712
1578481026.677500 -0.016776 0.003560 -0.007133
1578481026.680000 -0.017717 0.002322 -0.004970
1578481026.682500 -0.013326 -0.001715 0.002654
1578481026.685000 -0.004379 -0.002167 0.009167
1578481026.687500 -0.007412 -0.002161 0.011714
1578481026.690000 0.001429 -0.001988 0.006357
1578481026.692500 0.011767 -0.004011 0.000112
1578481026.695000 0.014661 -0.003842 -0.003652
1578481026.697500 0.020888 -0.004515 -0.001632
1578481026.700000 0.027686 -0.000873 -0.003321
1578481026.702500 0.036784 0.001293 -0.000188
1578481026.705000 0.033988 -0.001453 0.003962
1578481026.707500 0.049935 0.004768 0.010806
1578481026.710000 0.058332 0.005068 0.006588
1578481026.712500 0.051118 0.009385 0.005507
1578481026.715000 0.061834 0.006844 -0.002769
1578481026.717500 0.059962 0.005282 -0.000472
1578481026.720000 0.063457 0.004214 -0.002128
1578481026.722500 0.069155 0.004919 -0.001514
1578481026.725000 0.068520 0.008462 -0.007686
1578481026.727500 0.067766 0.009806 -0.002228
1578481026.730000 0.068668 0.008631 -0.000004
1578481026.732500 0.050201 0.020041 0.002217
1578481026.735000 0.045013 0.022510 -0.004634
1578481026.737500 0.035337 0.020191 -0.012273
1578481026.740000 0.025779 0.020500 -0.011484
1578481026.742500 0.017628 0.016423 -0.008647
1578481026.745000 0.014448 0.017999 -0.007132
1578481026.747500 0.007179 0.008392 -0.005092
1578481026.750000 -0.006662 0.008643 -0.000858
1578481026.752500 -0.013451 -0.001521 0.005192
1578481026.755000 -0.023821 -0.012268 0.006357
1578481026.757500 -0.039914 -0.022358 0.002392
1578481026.760000 -0.046766 -0.028083 0.000662
1578481026.762500 -0.045018 -0.025880 0.001219
1578481026.765000 -0.044179 -0.023103 0.002669
1578481026.767500 -0.050026 -0.022736 0.002880
1578481026.770000 -0.055777 -0.019868 0.001679
1578481026.772500 -0.058632 -0.012420 -0.002414
1578481026.775000 -0.067645 -0.004886 0.001134
1578481026.777500 -0.061345 -0.003468 -0.005056
1578481026.780000 -0.064088 -0.002845 -0.006707
1578481026.782500 -0.061512 0.004396 -0.004275
1578481026.785000 -0.053544 0.000277 -0.001681
1578481026.787500 -0.051105 0.003801 -0.000438
1578481026.790000 -0.043556 -0.001292 -0.002401
1578481026.792500 -0.039254 -0.006264 -0.006194
1578481026.795000 -0.034602 -0.006793 -0.000179
1578481026.797500 -0.036570 -0.013228 -0.006932
1578481026.800000 -0.025091 -0.008813 -0.005975
1578481026.802500 -0.022152 -0.005513 -0.000793
1578481026.805000 -0.015281 -0.007579 -0.000611
1578481026.807500 -0.010271 -0.003844 0.003290
1578481026.810000 -0.005855 -0.003600 0.000922
1578481026.812500 0.000626 -0.001428 -0.005516
1578481026.815000 0.004406 0.000943 0.002085
1578481026.817500 0.003694 0.007547 0.004336
